"","logFC","logCPM","PValue","FDR"
"85714",-1.49779488988602,2.74397339307355,0.0221121535948281,1
"69754",-1.05033422663245,4.89692688321395,0.0222329074251335,1
"78805",2.47511202456943,1.22876082931074,0.0223543786072395,1
"109520",-1.9424082096711,3.62553930563319,0.0223828578472467,1
"101683",2.18749367465216,2.21661019692894,0.022416754163106,1
"111954",2.3534922168582,0.641285674616767,0.0228542659016062,1
"73408",2.67651571557294,1.9304550543663,0.0229075175500827,1
"56027",-1.33480916088189,2.80753684993437,0.0229283002134108,1
"31537",-1.32692007290392,1.82448597778595,0.0229744522722867,1
"32638",-1.2539953519651,1.26173852196953,0.0231925740056392,1
"96499",2.13036610888337,0.786380962307686,0.0234261988438022,1
"72338",-1.43378620117004,1.97411095686568,0.0234546047695333,1
"34123",-0.595745624981863,6.06298628371455,0.0235389546823881,1
"91019",-2.44249378426514,1.98839749222269,0.0235560729439811,1
"40069",1.06673241730464,4.11193313831593,0.0236337484405211,1
"84204",1.35032018507005,2.29570002157451,0.0239199954521213,1
"53876",-1.3992546425981,1.27042062241669,0.0240645146667667,1
"56612",-1.62433711953463,0.637851328365109,0.024098897696676,1
"79190",-1.20318357448595,2.15915674546242,0.0241179249086498,1
"37209",1.26917355881008,4.2600074861166,0.0241368506125989,1
"96136",1.32480328355653,2.93784405507415,0.0241416154524835,1
"69355",-1.19427952783027,2.61371372339335,0.0241544110792302,1
"94570",1.11658157292944,3.39287353394891,0.024280778181346,1
"85319",2.61031397638928,3.88723282473022,0.024293854952369,1
"28316",-1.41238854833819,0.785915084166199,0.0243162064749254,1
"44317",1.24791742505431,4.34700739056759,0.0243293618214333,1
"52936",2.09469114927407,2.64114631458132,0.0243425373174262,1
"29914",1.57885821062641,1.94023685305011,0.0244427578669663,1
"86916",-1.18350284976178,3.69191559076586,0.0248494427604943,1
"71600",1.51864084119979,1.54930845407839,0.0248575690976765,1
"40430",1.44189777032661,1.89192005223438,0.0250736983152041,1
"99700",-2.26305427101903,4.11811730782468,0.0251335898430915,1
"39038",-1.65405964447508,1.01644344843283,0.0251786666209167,1
"104438",0.899071926217049,3.0903801268997,0.0253624052549116,1
"60415",-2.15515856129722,2.21607704482991,0.0256570269508379,1
"90892",-1.16823298275577,2.18310736007984,0.0257350627945217,1
"61872",1.35329188370981,4.89533665319585,0.0258337607311649,1
"101746",2.16817867376695,1.25609670999896,0.0259336275517161,1
"79345",0.745277411735275,6.86094085041179,0.025951885125212,1
"89934",2.36110106984958,2.23793082323387,0.0263427622009868,1
"71120",1.52388401538399,1.03091658481996,0.0263854849801787,1
"50066",1.81961109064337,1.09275958295034,0.0264431847900704,1
"108015",2.14209848827441,1.52579426123227,0.0267594762551744,1
"136301",-1.35447647347296,0.818535909262202,0.0267792391125067,1
"50707",2.12571727903086,0.423834510106142,0.0267861504977652,1
"57613",1.6015440357971,1.42681528098801,0.0268006271148747,1
"28606",-1.63651620797491,1.03712138372653,0.026927249436919,1
"76624",1.20535699963969,3.97923035779929,0.0272572948499195,1
"71958",1.22710790293238,2.22784387903282,0.0273362646365429,1
"42300",2.48043963154525,0.852459543786031,0.0278143075870218,1
"44368",0.67649869445437,6.46970002284538,0.0279643368605488,1
"109315",1.79314950918671,0.943966265296115,0.0280429771794863,1
"101679",1.93955980714404,7.40140715384601,0.0282308647181302,1
"77434",-3.32942212982159,4.09467023217815,0.0284331654245614,1
"28245",2.20258236815488,0.94483390202867,0.0286334081085768,1
"103477",1.1407578785542,1.59734263036484,0.0286605270280964,1
"113245",1.03155580502246,3.46061915946993,0.0286915369907028,1
"7712",-2.04773668744776,1.16184860945744,0.0287372057147865,1
"101173",1.26296267277141,1.38708323202205,0.0288108472416768,1
"85349",-1.75312063871593,3.1001993489972,0.0289424928329476,1
"107245",-2.14104238266388,0.804702875864641,0.0290859461402705,1
"53771",-1.62250088689928,0.593186609654588,0.0290863664419189,1
"91871",-1.1107172078493,2.39224587172188,0.0293602994780436,1
"34932",-1.43643651879914,3.547560802333,0.0294702959726645,1
"83731",0.714485152576718,6.34702516136925,0.0295148966646921,1
"32702",-1.91974324793215,2.83848723096793,0.0295895809013081,1
"22259",2.08869967522469,1.97210867458983,0.029655571355159,1
"101956",1.60352807105615,2.35636417258955,0.0297503990390818,1
"37316",-2.36509471866616,2.00339016634839,0.0299744705552951,1
"84638",1.22594158210001,2.24153194410007,0.0300621868619398,1
"80588",-1.87045308604808,1.61217886577972,0.0301815808007779,1
"110767",1.43227966538947,1.03934387466732,0.0303430217399971,1
"103289",-1.17741270845539,2.64915016327079,0.0303671478785367,1
"99326",0.588647442539167,5.34290731946033,0.0306159593839704,1
"79341",-1.77506894818872,1.44160713319504,0.0306294087479363,1
"88679",1.43363627721825,2.98312796295104,0.0308640061874365,1
"105731",-1.80913536277521,0.823648406765761,0.0308928874475226,1
"34399",-1.35456728047766,1.00491133746061,0.0310259612836956,1
"33843",1.50359632251653,1.38276815513959,0.0311231180388812,1
"34187",-1.64193654158032,4.41108880410657,0.0313054499161935,1
"80476",1.66769456454052,0.54435093878179,0.0314914173303903,1
"77305",0.504945140422899,6.77841154939079,0.0315003943594821,1
"60834",1.21947190179904,4.44829196173294,0.0316015506451417,1
"48685",-2.67946537807731,1.88670260898067,0.0316398626321116,1
"54393",-2.63326629788401,2.26773910159733,0.0316683084228311,1
"55026",0.6357975298139,6.74819773158376,0.0318331334675043,1
"72252",1.40559355195679,1.45784197532097,0.0321216913280432,1
"33739",-1.7486855819471,0.926277094956955,0.0323047137034549,1
"53554",-2.93960671226158,2.16439488084432,0.0324586089141756,1
"73791",-2.63688082533698,1.87697077801586,0.0325501289264441,1
"36031",-1.27677899262024,1.00015946408628,0.0326950383593728,1
"108245",-1.3018430002465,0.728195576152659,0.0327234677973111,1
"77136",-2.31750626193796,1.97962024019412,0.0327973415759021,1
"111981",-0.624627328116261,4.68424509572221,0.0332362720737999,1
"21949",-1.48324645322697,1.18227770555982,0.0336134651154859,1
"56636",1.44687170809439,3.17202826360892,0.0336910061242064,1
"112220",-1.74708895711473,1.77590666644456,0.0339084233271605,1
"111267",2.46278089581579,4.0462478534971,0.0339141764107079,1
"97410",-1.0248316688321,4.03726497983518,0.0340161111135662,1
"109176",2.06830424642169,4.58920230650947,0.0343888675375318,1
"31044",2.79127563293453,2.32287994316372,0.0345568773213187,1
"47763",-1.09404839770039,1.94136929939805,0.034571411518369,1
"65987",-1.54057191207944,0.923394951124368,0.0345715227184159,1
"79368",-1.73229643531001,2.09423155074569,0.0346424517426969,1
"104396",3.02132742488323,3.61313407890554,0.0346427600381265,1
"37213",-0.688951960310906,6.06705901148421,0.0346669731242325,1
"77403",-1.13125206683744,0.924510443956688,0.0347401722759682,1
"110452",1.96677066111052,1.94515524610587,0.0347856943117002,1
"65341",-1.16652663769828,1.23730603431839,0.0348587377692691,1
"55210",-1.17813819237065,1.00891630208062,0.0350373190790514,1
"113081",2.17672912262571,2.37362267521103,0.0351044180433968,1
"29460",2.07906699864274,3.19908910420301,0.0351868509163415,1
"65513",1.0208578348142,4.36581421862132,0.035430310136957,1
"110813",-1.91121183687637,0.833347569031855,0.0357251344381336,1
"40108",1.61334637131355,1.72041178874803,0.03610169050674,1
"43362",-1.55299138085592,2.36223118627929,0.0361408106801208,1
"42026",1.68494384125565,2.08372769203326,0.0362318602084664,1
"39193",-1.32371341084711,1.1855242473984,0.0362704476311793,1
"43292",-1.51878670908393,0.831641384832201,0.0363034579444576,1
"83131",1.3330773687903,0.846931924841707,0.0366002133043667,1
"113697",0.663592359761392,4.63549777179107,0.0366039750105862,1
"109382",1.47295204260047,0.765017108085941,0.0367863742953959,1
"46182",0.599479607827836,5.57520849367695,0.0369654977893955,1
"72334",1.68057233814446,2.28200679490496,0.0371752352323501,1
"96274",-1.17589031210859,4.78781432233551,0.037187590677902,1
"108366",2.50034746802589,1.76495327984292,0.0372672161618384,1
"49863",1.1230393182209,1.65329834630993,0.0372720755629139,1
"81624",0.729823129674265,4.32419597809291,0.0373936944265513,1
"56910",1.81860551125175,3.6379456561227,0.0374486954978846,1
"48409",1.54211654388409,0.679820510770857,0.0375204528106387,1
"34052",1.87391011428214,1.55618634436645,0.03780616140388,1
"83586",0.60931686609989,5.23201547594359,0.0379150491358331,1
"67728",-1.47621854793456,1.74111635343712,0.0379867417393566,1
"78516",2.12633063294035,1.75495566978551,0.0380095250057015,1
"55715",-1.35114616130138,3.52872908811122,0.0380432627476504,1
"99884",-1.91493284834283,3.13321036904877,0.0381228153127887,1
"49832",-2.05043981677866,1.58490380666805,0.0382642340722873,1
"66996",-2.22362387527153,1.3860516099456,0.0382813346447193,1
"42531",-1.12790779894791,2.52297724995912,0.0383721645322086,1
"106554",-1.15670746114192,1.49596737793028,0.0386785421884183,1
"70080",-1.98153560390046,2.818210942264,0.0388507544226372,1
"92143",1.14642075314343,0.895672786077947,0.0389751357408938,1
"36543",1.29940902714947,0.753520815886848,0.0390949722130568,1
"45480",1.70120792708365,1.90133776524458,0.0391027322260683,1
"86878",0.878668278198743,3.93003772587325,0.0391055271381004,1
"106189",-1.11476791732185,5.14587009324139,0.039106617873114,1
"72751",-1.20606800564609,1.45205258905048,0.0392436509140362,1
"102513",-1.04109183289144,1.7006162253943,0.0393452020296628,1
"31462",1.54863654806627,1.23353149255205,0.0393809401108413,1
"67011",-0.863023045367968,3.10215261764457,0.0394771546968076,1
"100010",2.27281140686479,1.32324501987125,0.0395188872108764,1
"33440",1.26305664580334,1.87050005598179,0.0395882037281302,1
"105931",1.12185556058319,2.06147315284415,0.0395900927967524,1
"100425",0.667176324259779,5.12291402298887,0.0398852175215198,1
"66204",2.36418798123048,1.6380375635866,0.0400066404952093,1
"91036",0.767325627978161,5.59807027011226,0.0400854792495283,1
"49778",0.76210517784307,5.87636935920927,0.0401172094382952,1
"101985",1.3989437899892,0.839652206783429,0.0403137278228098,1
"31456",0.875167030580381,3.44496452763711,0.0403364009585555,1
"86782",-1.85803707229112,1.18805169932297,0.0404789835492364,1
"56839",-2.48191641320134,1.8311248237662,0.0406391395996836,1
"113620",-1.12617273302984,1.90232034056605,0.0407030346084969,1
"95385",1.10762055046883,1.02719019930623,0.0408971211148644,1
"90412",-1.1341708107918,1.25074011188636,0.0412481342177739,1
"71924",-1.88320950037736,1.47351811842518,0.0414719384334406,1
"114017",2.41505453691474,2.14933982025415,0.0415083907734493,1
"86009",-1.53952254105604,1.03471564091075,0.0415737208332623,1
"52169",-0.913622782378295,2.92455598152492,0.0416114988465352,1
"61632",-1.13095039798613,1.06185931747071,0.0416838054361279,1
"53091",-1.51558680248657,1.85052361606762,0.0418544198636396,1
"69432",-1.20994806166059,2.26371498691293,0.0419381464387577,1
"30224",1.05511474979313,4.06630307806331,0.0423196554205102,1
"103208",-1.12295545960321,1.18951441788959,0.0424393183983491,1
"49651",-1.29613141101598,0.655659104178741,0.042683938410656,1
"88956",-1.55763249233209,1.74779229768265,0.0426970723396273,1
"87452",0.900237231358287,3.42212570827122,0.0428114443638287,1
"28165",1.08038003782001,1.84348579045745,0.042989493781536,1
"36402",-2.46889476481933,2.63851618385812,0.0430499160087629,1
"63318",-1.31543945483502,0.968368497138706,0.043051213313544,1
"33320",1.55964052798043,1.96338653383011,0.0433680705166662,1
"81232",-0.954477787234599,3.57425707802525,0.0435045806619334,1
"27182",1.90379286179736,3.35719520784329,0.0435126127013528,1
"47376",0.796799697537818,3.55858877123639,0.0436069944335335,1
"60674",1.28669721556116,3.15821667901995,0.0436228878019231,1
"105641",-2.25995344716917,1.43474232735995,0.0438005860194354,1
"49684",-1.50258969285109,2.82921664998449,0.0438644200738747,1
"109517",-0.989191650852789,4.62076290560185,0.0438787815319501,1
"38797",-0.889152404907481,2.82479736205214,0.0442243948125327,1
"92979",-1.71900888731102,3.11415390774067,0.0446887627664162,1
"40572",-0.913850735549932,3.97005290808455,0.0447929528064177,1
"113712",1.01163662658998,3.8262835461932,0.0447987379648643,1
"72929",1.54704989884906,1.45022855055593,0.0449734501368092,1
"114108",-1.5215556748078,0.864230633979658,0.0449765827059721,1
"100807",1.69149980700911,2.70232629991533,0.0450561388225938,1
"87463",1.38025946751938,7.85118811383009,0.0450768679665858,1
"88646",-2.13280311837687,1.0667847463706,0.0451002941011458,1
"76693",-0.543015240964015,5.96829407386486,0.0451670354757019,1
"108589",-2.13810795140983,4.02233183372867,0.0454724998124382,1
"76756",-1.27238413338712,1.17661189732408,0.045635102091035,1
"99652",-1.4068113445627,2.01476382679772,0.0457410584125094,1
"77787",2.14417925410298,3.29083231512264,0.0459095811239121,1
"72265",1.20087226088933,2.22559045486103,0.0460991630596235,1
"73965",2.20745211149946,1.68533460600053,0.0461534170294101,1
"47025",2.07172977308459,1.54950714767528,0.0461890467593249,1
"87465",1.15841678615649,2.75971402120586,0.0465780845929398,1
"62485",-1.64614139398084,1.8938025984586,0.0466719234554841,1
"74225",1.52698341030742,0.828884235486659,0.0468050518964567,1
"95018",-0.892664105471878,4.25117088945165,0.046881122642197,1
"98996",-1.61922172747031,2.30913493255702,0.0469445760647336,1
"86083",-2.04720819664021,4.75818986540889,0.0472682220426569,1
"37323",0.829170980938427,4.69426756143358,0.0472720500455426,1
"93412",1.84636260305365,3.24128598241546,0.0474890845347788,1
"51191",1.49565689307725,1.14223930147039,0.0475903890064779,1
"60060",-1.08869442899247,2.29983323664461,0.0476222836509797,1
"86973",2.24317383274834,1.25109604792479,0.0476989682750232,1
"81923",-1.39406337167092,0.755593862295876,0.0477247395996145,1
"97936",1.07448493320164,1.66450970709282,0.0478767430645324,1
"39139",1.17644152289573,2.21143499817082,0.0482908531604637,1
"66335",-0.657050840155779,10.1224157061083,0.0485953654885696,1
"88123",1.46868121108221,1.7225128470633,0.0486053711264538,1
"96880",1.1648030969006,1.30401174621475,0.0488424575945861,1
"89024",-1.74516861570718,2.66274437563044,0.0488808024448755,1
"58393",1.53919705967948,2.87939776611264,0.0493630473291584,1
"79290",1.4277632900504,1.971248424336,0.049410382423369,1
"99745",1.75008133428259,0.864905942263217,0.0494618898596093,1
"69578",1.98599245622143,3.04632095833298,0.049468198967276,1
"60482",2.64031598588945,3.96130209016592,0.0495644885207819,1
"72548",-0.621665239903197,5.90660644959865,0.0496960339723907,1
"65327",-0.998284632435185,2.88695817778998,0.0497806611254509,1
"37117",1.76664354593719,1.05258054890651,0.0498543098508146,1
"84125",0.504356076760479,7.99061080473278,0.0502527547016611,1
"57764",1.36949837354523,1.75567649520859,0.0502688523663787,1
"77191",1.66336489828494,2.28207600095053,0.0503837922147451,1
"96338",-0.986803789208051,2.27407369514192,0.0511948530235111,1
"40571",0.669325875983832,4.52122049212307,0.0513499274087643,1
"87713",-1.61798130293873,0.783327469417991,0.0515381644856385,1
"31791",1.65276048908866,3.00830997057997,0.0515560697531835,1
"70105",1.16319398963495,3.43687398024164,0.0516199983976558,1
"49006",-0.742977858567637,4.1604931434741,0.051797583060599,1
"107702",-1.18853074086919,1.54047491332008,0.0518079441695777,1
"100461",1.44030249289885,2.94848168904515,0.0519737189644004,1
"25017",1.05907316485526,3.16722152004448,0.0520013524195458,1
"59193",1.07618065665683,1.78594175188701,0.0522213576118341,1
"63731",1.92660174208148,2.31842764553647,0.0527186441810025,1
"57991",2.10414767900521,1.16554145050052,0.0527553482281337,1
"104593",-1.26751661233328,0.882835105571229,0.0530216344130073,1
"53477",-0.533404998814067,5.87095782438894,0.0532684288324288,1
"56286",-0.884731235301165,3.67012175578014,0.0535079900686232,1
"101233",1.54913656938023,1.45672607667774,0.0535258026721708,1
"108885",-1.96501461523604,2.77599412524372,0.05356088159117,1
"114070",-1.79397416454923,2.14641486977023,0.053623026694927,1
"96804",1.49459006900288,2.55008408337613,0.0538090711706207,1
"83482",1.69777247559962,2.26797163728268,0.054083220797842,1
"53559",0.983497716890757,2.23936583807667,0.0541178861701805,1
"24259",-0.865487046328193,3.83460121614993,0.0541331728568727,1
"12942",1.1033518864289,2.10345302976816,0.0541720311113739,1
"37331",1.78636982134913,4.77866145071377,0.0542293716373802,1
"98001",-1.30950119662947,2.44533457897275,0.0543736734158629,1
"95463",-1.12441486783039,1.37890381034523,0.054469365573888,1
"37934",-1.0062035537459,3.32434788512503,0.0544701436715696,1
"34021",1.95673686186527,2.23878141716895,0.0546353356624183,1
"87993",-1.17419792770228,1.9718026363617,0.0548563412218559,1
"65484",-1.35380568210518,0.694193391830082,0.0548620720486262,1
"35305",0.729136540842634,3.49325181320919,0.0548654919435158,1
"97305",-1.69043466773203,0.664817601481447,0.0548802520667173,1
"108224",-1.01518789743228,1.59884759044985,0.0549103517604072,1
"13889",1.09844324583714,1.74000109700099,0.0550283322499223,1
"72270",2.03200024577923,2.5995871337656,0.0552853890473233,1
"46279",-1.00648244949937,2.0292332767825,0.0558917848322206,1
